row_id;order_id;order_date;ship_date;ship_mode;customer_id;product_id
6947;CA-2016-126466;2021-02-07;2021-02-11;Standard Class;JO-15550;OFF-FA-10000490
6948;CA-2016-130365;2020-07-24;2020-07-28;Standard Class;ZC-21910;OFF-ST-10002574
6949;CA-2016-130365;2020-07-24;2020-07-28;Standard Class;ZC-21910;FUR-CH-10003535
6950;CA-2018-143021;2023-02-17;2023-02-17;Same Day;AP-10720;OFF-BI-10001628
6951;CA-2018-143021;2023-02-17;2023-02-17;Same Day;AP-10720;FUR-TA-10001676
6952;CA-2016-161767;2021-02-18;2021-02-22;Standard Class;GK-14620;TEC-MA-10002790
6953;CA-2016-129917;2020-12-31;2021-01-01;First Class;HM-14980;OFF-BI-10001757
6954;CA-2016-129917;2020-12-31;2021-01-01;First Class;HM-14980;OFF-BI-10004828
6955;CA-2016-129917;2020-12-31;2021-01-01;First Class;HM-14980;TEC-PH-10000369
6956;CA-2016-115420;2020-07-24;2020-07-31;Standard Class;LS-16945;OFF-EN-10003862
6957;CA-2017-157588;2021-10-12;2021-10-17;Standard Class;AR-10570;OFF-BI-10003963
6958;CA-2017-157588;2021-10-12;2021-10-17;Standard Class;AR-10570;FUR-FU-10004848
6959;CA-2016-167255;2020-12-26;2020-12-28;Second Class;RH-19510;OFF-ST-10001328
6960;CA-2016-167255;2020-12-26;2020-12-28;Second Class;RH-19510;OFF-PA-10002377
6961;CA-2016-167255;2020-12-26;2020-12-28;Second Class;RH-19510;OFF-PA-10003441
6962;CA-2018-162096;2023-02-08;2023-02-08;Same Day;TB-21190;OFF-AR-10002221
6963;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;OFF-EN-10001509
6964;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;OFF-AR-10003338
6965;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;OFF-BI-10004728
6966;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;TEC-AC-10000358
6967;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;OFF-BI-10002764
6968;CA-2017-157161;2021-10-14;2021-10-18;Second Class;JD-15895;OFF-PA-10001461
6969;CA-2016-110765;2021-01-14;2021-01-18;Second Class;MP-17965;TEC-PH-10004165
6970;CA-2017-163937;2021-04-10;2021-04-13;Second Class;JB-16000;FUR-FU-10000010
6971;CA-2018-153822;2022-12-18;2022-12-24;Standard Class;AB-10105;OFF-ST-10000321
6972;CA-2018-153822;2022-12-18;2022-12-24;Standard Class;AB-10105;TEC-AC-10000109
6973;CA-2018-153822;2022-12-18;2022-12-24;Standard Class;AB-10105;TEC-PH-10002415
6974;CA-2018-153822;2022-12-18;2022-12-24;Standard Class;AB-10105;OFF-BI-10001460
6975;CA-2018-146185;2022-12-14;2022-12-18;Standard Class;CC-12145;OFF-AR-10002987
6976;CA-2016-112144;2020-09-26;2020-09-30;Standard Class;CY-12745;OFF-LA-10000443
6977;CA-2016-112144;2020-09-26;2020-09-30;Standard Class;CY-12745;FUR-FU-10004306
6978;US-2017-119298;2022-02-23;2022-02-26;First Class;EP-13915;TEC-PH-10002564
6979;CA-2018-155159;2023-02-23;2023-02-27;Second Class;DL-13315;OFF-PA-10003724
6980;CA-2018-149076;2022-04-14;2022-04-19;Standard Class;SO-20335;OFF-PA-10000483
6981;CA-2015-146990;2020-02-05;2020-02-06;First Class;BP-11095;OFF-FA-10000611
6982;CA-2015-146990;2020-02-05;2020-02-06;First Class;BP-11095;OFF-PA-10000246
6983;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;OFF-BI-10004728
6984;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;TEC-PH-10002365
6985;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;OFF-AP-10002457
6986;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;OFF-BI-10000320
6987;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;OFF-AR-10004999
6988;CA-2017-116526;2021-11-30;2021-12-04;Standard Class;JA-15970;OFF-BI-10001116
6989;CA-2018-158561;2023-02-09;2023-02-14;Second Class;BB-11545;OFF-AP-10002651
6990;CA-2018-165099;2023-03-11;2023-03-13;First Class;DK-13375;OFF-AP-10001634
6991;CA-2016-109386;2021-02-06;2021-02-11;Second Class;RH-19600;OFF-AP-10003266
6992;CA-2016-109386;2021-02-06;2021-02-11;Second Class;RH-19600;TEC-PH-10002890
6993;CA-2016-109386;2021-02-06;2021-02-11;Second Class;RH-19600;FUR-FU-10000308
6994;CA-2016-109386;2021-02-06;2021-02-11;Second Class;RH-19600;OFF-AR-10000380
6995;CA-2016-109386;2021-02-06;2021-02-11;Second Class;RH-19600;OFF-AR-10000122
6996;CA-2016-166800;2021-02-17;2021-02-24;Standard Class;AG-10300;OFF-AP-10004868
6997;CA-2018-117443;2023-03-23;2023-03-25;Second Class;JB-15400;OFF-BI-10004002
6998;CA-2018-117443;2023-03-23;2023-03-25;Second Class;JB-15400;OFF-PA-10004475
6999;US-2017-134369;2021-12-15;2021-12-21;Standard Class;BC-11125;OFF-PA-10002195
7000;CA-2018-123687;2022-08-24;2022-08-27;First Class;KC-16675;OFF-AP-10002670
7001;CA-2018-123687;2022-08-24;2022-08-27;First Class;KC-16675;OFF-SU-10004498
7002;CA-2016-104871;2020-06-28;2020-07-02;Standard Class;DR-12940;FUR-CH-10003298
7003;CA-2015-133158;2019-11-17;2019-11-19;Second Class;DW-13195;FUR-FU-10000723
7004;CA-2015-133158;2019-11-17;2019-11-19;Second Class;DW-13195;OFF-BI-10000632
7005;CA-2015-126333;2020-03-22;2020-03-27;Standard Class;ME-18010;OFF-PA-10000223
7006;CA-2016-141740;2021-01-30;2021-02-03;Standard Class;JF-15490;FUR-CH-10001545
7007;CA-2015-119466;2020-03-14;2020-03-20;Standard Class;SP-20860;FUR-FU-10001546
7008;CA-2016-154823;2020-11-19;2020-11-23;Standard Class;KN-16390;OFF-BI-10001098
7009;CA-2016-154823;2020-11-19;2020-11-23;Standard Class;KN-16390;FUR-CH-10003379
7010;CA-2016-154823;2020-11-19;2020-11-23;Standard Class;KN-16390;FUR-FU-10000193
7011;US-2015-135881;2019-08-21;2019-08-25;Standard Class;GT-14710;OFF-BI-10000829
7012;US-2015-135881;2019-08-21;2019-08-25;Standard Class;GT-14710;OFF-SU-10003002
7013;US-2015-135881;2019-08-21;2019-08-25;Standard Class;GT-14710;OFF-AP-10002118
7014;CA-2018-141201;2023-03-09;2023-03-11;Second Class;DB-12910;FUR-BO-10001519
7015;CA-2015-114790;2019-06-09;2019-06-11;Second Class;FM-14215;OFF-AP-10002578
7016;CA-2015-114790;2019-06-09;2019-06-11;Second Class;FM-14215;TEC-AC-10000710
7017;CA-2015-114790;2019-06-09;2019-06-11;Second Class;FM-14215;TEC-PH-10000984
7018;CA-2015-114790;2019-06-09;2019-06-11;Second Class;FM-14215;OFF-PA-10000213
7019;US-2017-154256;2021-09-21;2021-09-25;Second Class;SM-20005;OFF-LA-10003720
7020;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;OFF-PA-10001837
7021;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;OFF-SU-10004661
7022;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;FUR-FU-10003274
7023;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;TEC-PH-10000149
7024;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;OFF-PA-10000019
7025;CA-2015-124737;2019-11-21;2019-11-25;Standard Class;AP-10915;OFF-PA-10001125
7026;US-2018-101840;2022-05-07;2022-05-13;Standard Class;SP-20545;TEC-PH-10002538
7027;US-2018-101840;2022-05-07;2022-05-13;Standard Class;SP-20545;OFF-BI-10000279
7028;CA-2018-131653;2022-04-29;2022-05-06;Standard Class;RD-19585;OFF-LA-10001045
7029;US-2017-157840;2022-03-20;2022-03-23;Second Class;MC-17575;OFF-PA-10003673
7030;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;OFF-ST-10002562
7031;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;TEC-AC-10002305
7032;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;OFF-AR-10003373
7033;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;FUR-CH-10003774
7034;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;OFF-BI-10001510
7035;CA-2017-145548;2022-02-09;2022-02-14;Standard Class;EB-13750;OFF-BI-10004236
7036;CA-2018-119494;2023-02-07;2023-02-11;Standard Class;JE-15610;FUR-CH-10004675
7037;CA-2015-124618;2019-07-31;2019-08-02;Second Class;CS-11860;TEC-CO-10004202
7038;CA-2018-161970;2022-12-21;2022-12-26;Standard Class;PB-19105;OFF-PA-10004255
7039;CA-2018-161970;2022-12-21;2022-12-26;Standard Class;PB-19105;OFF-AR-10003896
7040;CA-2018-103443;2023-03-17;2023-03-23;Standard Class;AT-10735;OFF-ST-10002276
7041;CA-2018-103443;2023-03-17;2023-03-23;Standard Class;AT-10735;OFF-BI-10001617
7042;CA-2018-103443;2023-03-17;2023-03-23;Standard Class;AT-10735;FUR-FU-10000308
7043;US-2018-165358;2022-10-16;2022-10-21;Standard Class;SV-20365;TEC-CO-10001943
7044;US-2018-165358;2022-10-16;2022-10-21;Standard Class;SV-20365;FUR-CH-10002647
7045;US-2018-165358;2022-10-16;2022-10-21;Standard Class;SV-20365;OFF-SU-10004768
7046;CA-2017-160136;2022-02-01;2022-02-07;Standard Class;PJ-18835;OFF-PA-10002160
7047;CA-2015-150581;2019-07-07;2019-07-11;Standard Class;NM-18445;FUR-TA-10003748
7048;CA-2015-150581;2019-07-07;2019-07-11;Standard Class;NM-18445;TEC-AC-10001908
7049;CA-2017-119515;2021-11-12;2021-11-14;First Class;TR-21325;OFF-PA-10000552
7050;CA-2015-141355;2019-12-24;2019-12-29;Standard Class;BF-11005;OFF-AR-10003179
7051;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-BI-10004593
7052;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-AR-10000914
7053;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-PA-10000241
7054;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;TEC-AC-10000057
7055;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;FUR-CH-10003774
7056;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-BI-10002824
7057;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-BI-10004001
7058;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;FUR-TA-10004619
7059;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-ST-10000636
7060;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-AP-10001469
7061;CA-2017-165330;2022-03-11;2022-03-11;Same Day;WB-21850;OFF-BI-10002897
7062;CA-2016-132633;2020-05-03;2020-05-05;Second Class;KH-16630;OFF-BI-10002432
7063;CA-2017-157742;2022-03-29;2022-03-31;Second Class;KL-16645;OFF-EN-10002592
7064;CA-2018-127712;2022-11-29;2022-12-04;Standard Class;MG-17890;OFF-SU-10002522
7065;CA-2018-169474;2022-05-05;2022-05-10;Standard Class;JF-15355;OFF-AP-10003971
7066;CA-2015-106726;2020-03-05;2020-03-07;First Class;RS-19765;OFF-ST-10001496
7067;CA-2017-147473;2021-08-28;2021-09-01;Standard Class;NL-18310;OFF-PA-10004782
7068;CA-2017-114209;2021-08-19;2021-08-24;Standard Class;AS-10285;OFF-BI-10000343
7069;CA-2017-114209;2021-08-19;2021-08-24;Standard Class;AS-10285;OFF-PA-10003591
7070;CA-2015-141901;2019-11-07;2019-11-12;Standard Class;GM-14500;OFF-PA-10001667
7071;CA-2017-164490;2021-12-04;2021-12-09;Second Class;SU-20665;OFF-PA-10004971
7072;CA-2017-112256;2021-10-21;2021-10-26;Standard Class;CK-12205;OFF-AR-10001216
7073;CA-2017-112256;2021-10-21;2021-10-26;Standard Class;CK-12205;OFF-PA-10004355
7074;CA-2017-112256;2021-10-21;2021-10-26;Standard Class;CK-12205;OFF-AR-10001953
7075;CA-2017-112256;2021-10-21;2021-10-26;Standard Class;CK-12205;OFF-BI-10004364
7076;CA-2017-112256;2021-10-21;2021-10-26;Standard Class;CK-12205;OFF-SU-10001165
7077;CA-2017-167416;2021-08-10;2021-08-15;Standard Class;JM-15580;OFF-EN-10001141
7078;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;OFF-BI-10000014
7079;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;OFF-AP-10000159
7080;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;OFF-AR-10003560
7081;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;FUR-TA-10001768
7082;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;TEC-AC-10002049
7083;CA-2017-106950;2021-12-01;2021-12-05;Standard Class;JE-15715;OFF-BI-10003166
7084;CA-2018-118724;2022-10-19;2022-10-23;Second Class;AR-10825;OFF-AR-10003469
7085;CA-2018-118724;2022-10-19;2022-10-23;Second Class;AR-10825;TEC-PH-10002549
7086;CA-2018-112004;2022-12-24;2022-12-27;First Class;AH-10075;OFF-BI-10003476
7087;CA-2018-112004;2022-12-24;2022-12-27;First Class;AH-10075;OFF-SU-10000157
7088;US-2018-143175;2022-11-01;2022-11-04;Second Class;GA-14515;OFF-ST-10003123
7089;CA-2016-105844;2021-01-23;2021-01-25;Second Class;JF-15415;OFF-AR-10001955
7090;CA-2018-118864;2022-09-13;2022-09-17;Second Class;KH-16690;TEC-PH-10001809
7091;CA-2016-119480;2020-04-08;2020-04-12;Standard Class;CC-12685;OFF-PA-10000474
7092;CA-2016-119480;2020-04-08;2020-04-12;Standard Class;CC-12685;OFF-AP-10001205
7093;CA-2016-119480;2020-04-08;2020-04-12;Standard Class;CC-12685;OFF-AR-10004691
7094;CA-2016-119480;2020-04-08;2020-04-12;Standard Class;CC-12685;OFF-PA-10004996
7095;US-2016-153374;2020-05-09;2020-05-13;Second Class;JF-15565;TEC-AC-10001908
7096;CA-2017-101980;2021-11-17;2021-11-18;First Class;RP-19390;OFF-BI-10000666
7097;CA-2017-101980;2021-11-17;2021-11-18;First Class;RP-19390;OFF-BI-10004318
7098;CA-2017-101980;2021-11-17;2021-11-18;First Class;RP-19390;OFF-BI-10003429
7099;CA-2018-144596;2023-02-04;2023-02-08;Standard Class;CD-11980;OFF-PA-10003302
7100;CA-2016-124933;2021-03-26;2021-03-30;Second Class;DF-13135;OFF-PA-10003302
7101;CA-2015-159625;2020-02-21;2020-02-26;Standard Class;SM-20005;OFF-EN-10002621
7102;CA-2017-144337;2021-10-30;2021-11-03;Second Class;SG-20890;OFF-PA-10000249
7103;CA-2015-117478;2019-12-20;2019-12-23;First Class;LH-16750;OFF-BI-10000050
7104;CA-2018-147410;2022-12-03;2022-12-07;Standard Class;EJ-14155;OFF-ST-10003805
7105;CA-2018-128944;2022-09-17;2022-09-19;Second Class;KH-16330;FUR-CH-10000785
7106;CA-2018-128944;2022-09-17;2022-09-19;Second Class;KH-16330;FUR-FU-10004909
7107;CA-2018-128944;2022-09-17;2022-09-19;Second Class;KH-16330;TEC-AC-10001553
7108;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;TEC-PH-10004774
7109;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-AR-10004582
7110;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-ST-10000991
7111;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-SU-10002522
7112;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-AR-10004022
7113;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-SU-10001218
7114;CA-2017-109666;2021-07-18;2021-07-25;Standard Class;KM-16720;OFF-BI-10000174
7115;US-2017-102239;2021-08-03;2021-08-04;First Class;LW-16990;FUR-TA-10003392
7116;US-2017-102239;2021-08-03;2021-08-04;First Class;LW-16990;OFF-BI-10001890
7117;CA-2015-143168;2020-01-16;2020-01-21;Second Class;IG-15085;OFF-PA-10000167
7118;CA-2015-143168;2020-01-16;2020-01-21;Second Class;IG-15085;OFF-BI-10003784
7119;CA-2018-104906;2022-05-14;2022-05-18;Standard Class;JP-15460;OFF-PA-10001184
7120;CA-2018-118122;2023-02-15;2023-02-22;Standard Class;GG-14650;OFF-BI-10002103
7121;US-2015-147774;2019-04-20;2019-04-26;Standard Class;MM-18280;OFF-BI-10003091
7122;CA-2018-166926;2023-03-01;2023-03-08;Standard Class;SO-20335;OFF-PA-10001593
7123;CA-2018-166926;2023-03-01;2023-03-08;Standard Class;SO-20335;FUR-BO-10002598
7124;CA-2016-128013;2020-11-07;2020-11-14;Standard Class;MF-18250;FUR-FU-10000320
7125;CA-2016-128013;2020-11-07;2020-11-14;Standard Class;MF-18250;OFF-PA-10001815
7126;CA-2017-123176;2021-12-26;2021-12-28;Second Class;JG-15160;OFF-PA-10003971
7127;CA-2017-123176;2021-12-26;2021-12-28;Second Class;JG-15160;OFF-AR-10004685
7128;US-2017-117541;2022-02-12;2022-02-18;Standard Class;JM-16195;OFF-PA-10001609
7129;US-2017-117541;2022-02-12;2022-02-18;Standard Class;JM-16195;FUR-FU-10000550
7130;CA-2017-166282;2021-07-15;2021-07-21;Standard Class;PK-19075;TEC-AC-10004209
7131;CA-2017-166282;2021-07-15;2021-07-21;Standard Class;PK-19075;OFF-PA-10003022
7132;CA-2018-141439;2023-02-24;2023-03-01;Standard Class;TT-21460;FUR-TA-10001039
7133;CA-2018-141439;2023-02-24;2023-03-01;Standard Class;TT-21460;TEC-PH-10002624
7134;CA-2018-141439;2023-02-24;2023-03-01;Standard Class;TT-21460;FUR-FU-10001473
7135;CA-2018-141439;2023-02-24;2023-03-01;Standard Class;TT-21460;TEC-PH-10001819
7136;CA-2018-141439;2023-02-24;2023-03-01;Standard Class;TT-21460;FUR-CH-10004287
7137;CA-2016-163965;2021-02-18;2021-02-25;Standard Class;SS-20875;OFF-BI-10004728
7138;CA-2016-163965;2021-02-18;2021-02-25;Standard Class;SS-20875;OFF-ST-10000918
7139;CA-2016-163965;2021-02-18;2021-02-25;Standard Class;SS-20875;OFF-BI-10004593
7140;CA-2016-163965;2021-02-18;2021-02-25;Standard Class;SS-20875;FUR-BO-10001337
7141;CA-2018-128783;2022-12-06;2022-12-06;Same Day;TG-21640;TEC-AC-10002473
7142;CA-2018-128783;2022-12-06;2022-12-06;Same Day;TG-21640;FUR-FU-10003623
7143;CA-2015-122217;2020-02-22;2020-02-27;Standard Class;HP-14815;FUR-FU-10002045
7144;US-2018-141558;2022-06-09;2022-06-14;Standard Class;MH-17290;TEC-PH-10002555
7145;US-2018-141558;2022-06-09;2022-06-14;Standard Class;MH-17290;OFF-BI-10002794
7146;US-2018-141558;2022-06-09;2022-06-14;Standard Class;MH-17290;FUR-TA-10004086
7147;US-2018-141558;2022-06-09;2022-06-14;Standard Class;MH-17290;OFF-ST-10004946
7148;CA-2017-139941;2021-09-10;2021-09-15;Standard Class;CB-12415;OFF-PA-10000241
7149;CA-2017-139941;2021-09-10;2021-09-15;Standard Class;CB-12415;OFF-AP-10004036
7150;CA-2016-166583;2020-09-24;2020-09-28;Standard Class;VD-21670;TEC-PH-10001578
7151;CA-2018-100412;2023-03-22;2023-03-26;Standard Class;SR-20425;FUR-CH-10002647
7152;CA-2018-142909;2023-03-22;2023-03-25;Second Class;AG-10330;FUR-TA-10003008
7153;CA-2015-137911;2020-01-07;2020-01-13;Standard Class;BP-11095;OFF-PA-10004071
7154;CA-2016-106208;2021-03-10;2021-03-15;Standard Class;JW-16075;OFF-AP-10004980
7155;US-2016-136749;2021-03-25;2021-03-27;Second Class;LH-16900;FUR-FU-10000747
7156;US-2016-136749;2021-03-25;2021-03-27;Second Class;LH-16900;OFF-BI-10004492
7157;CA-2018-126718;2022-07-28;2022-08-02;Standard Class;KT-16480;OFF-LA-10004055
7158;CA-2017-131380;2021-06-26;2021-06-29;Second Class;CC-12220;OFF-ST-10002485
7159;CA-2017-131380;2021-06-26;2021-06-29;Second Class;CC-12220;OFF-PA-10001243
7160;CA-2016-145835;2020-08-11;2020-08-16;Second Class;BF-11170;TEC-PH-10004447
7161;CA-2016-145835;2020-08-11;2020-08-16;Second Class;BF-11170;OFF-FA-10002280
7162;CA-2015-138709;2019-10-02;2019-10-07;Standard Class;MS-17770;OFF-PA-10004734
7163;CA-2015-138709;2019-10-02;2019-10-07;Standard Class;MS-17770;OFF-BI-10000145
7164;CA-2015-122070;2019-07-21;2019-07-23;Second Class;AH-10030;OFF-EN-10004773
7165;CA-2015-122070;2019-07-21;2019-07-23;Second Class;AH-10030;OFF-BI-10004970
7166;CA-2017-158610;2021-12-18;2021-12-21;First Class;CK-12595;OFF-ST-10000604
7167;CA-2015-117464;2019-10-20;2019-10-22;Second Class;NP-18325;OFF-AR-10003190
7168;CA-2015-117464;2019-10-20;2019-10-22;Second Class;NP-18325;FUR-CH-10000155
7169;CA-2015-117464;2019-10-20;2019-10-22;Second Class;NP-18325;OFF-ST-10003058
7170;CA-2015-117464;2019-10-20;2019-10-22;Second Class;NP-18325;FUR-TA-10004767
7171;US-2018-168613;2023-01-06;2023-01-12;Standard Class;GM-14440;FUR-CH-10002372
7172;CA-2018-125381;2022-07-24;2022-07-26;Second Class;SG-20605;TEC-AC-10000158
7173;US-2018-141677;2022-06-24;2022-06-28;Standard Class;HK-14890;TEC-AC-10000158
7174;US-2018-141677;2022-06-24;2022-06-28;Standard Class;HK-14890;TEC-CO-10002313
7175;US-2018-141677;2022-06-24;2022-06-28;Standard Class;HK-14890;OFF-PA-10002581
7176;US-2018-141677;2022-06-24;2022-06-28;Standard Class;HK-14890;OFF-AP-10001205
7177;US-2018-141677;2022-06-24;2022-06-28;Standard Class;HK-14890;OFF-ST-10000344
7178;CA-2018-133067;2022-08-02;2022-08-08;Standard Class;MY-18295;OFF-BI-10002897
7179;CA-2018-133067;2022-08-02;2022-08-08;Standard Class;MY-18295;OFF-BI-10003694
7180;US-2017-144351;2022-02-12;2022-02-16;Standard Class;RC-19960;TEC-PH-10001644
7181;CA-2015-106054;2019-04-06;2019-04-07;First Class;JO-15145;OFF-AR-10002399
7182;CA-2017-138667;2022-03-27;2022-03-30;Second Class;MW-18220;TEC-AC-10003063
7183;CA-2018-150609;2022-07-29;2022-08-02;Standard Class;NZ-18565;OFF-BI-10002071
7184;CA-2018-128853;2022-07-20;2022-07-22;First Class;JM-15250;FUR-CH-10004218
7185;CA-2018-133102;2022-11-15;2022-11-22;Standard Class;ED-13885;OFF-SU-10000432
7186;CA-2018-133102;2022-11-15;2022-11-22;Standard Class;ED-13885;OFF-AR-10003183
7187;CA-2018-133102;2022-11-15;2022-11-22;Standard Class;ED-13885;FUR-CH-10002017
7188;CA-2018-133102;2022-11-15;2022-11-22;Standard Class;ED-13885;FUR-FU-10003247
7189;CA-2018-133102;2022-11-15;2022-11-22;Standard Class;ED-13885;OFF-AP-10001563
7190;CA-2017-164399;2022-02-10;2022-02-13;First Class;DW-13480;TEC-PH-10004908
7191;CA-2017-164399;2022-02-10;2022-02-13;First Class;DW-13480;FUR-TA-10003392
7192;CA-2017-116918;2021-12-30;2022-01-04;Second Class;JK-15205;OFF-BI-10004140
7193;CA-2017-116918;2021-12-30;2022-01-04;Second Class;JK-15205;OFF-AR-10003631
7194;CA-2017-110492;2021-05-13;2021-05-15;First Class;JS-15880;OFF-ST-10003716
7195;CA-2017-110492;2021-05-13;2021-05-15;First Class;JS-15880;OFF-BI-10003274
7196;CA-2017-147683;2022-02-11;2022-02-15;Standard Class;PO-19180;FUR-FU-10004848
7197;CA-2015-116785;2019-07-25;2019-07-29;Standard Class;MH-17290;OFF-AR-10003504
7198;CA-2015-116785;2019-07-25;2019-07-29;Standard Class;MH-17290;OFF-LA-10000305
7199;US-2016-156797;2020-11-09;2020-11-13;Standard Class;PO-19180;OFF-AR-10001427
7200;US-2016-156797;2020-11-09;2020-11-13;Standard Class;PO-19180;TEC-PH-10004614
7201;CA-2017-104276;2022-02-25;2022-03-03;Standard Class;HF-14995;TEC-PH-10001944
7202;CA-2017-104276;2022-02-25;2022-03-03;Standard Class;HF-14995;FUR-TA-10001039
7203;CA-2017-120369;2022-01-26;2022-01-26;Same Day;VB-21745;FUR-FU-10003806
7204;CA-2015-118276;2020-03-28;2020-04-01;Standard Class;MG-17890;FUR-FU-10002111
7205;CA-2016-136658;2020-12-09;2020-12-16;Standard Class;BO-11425;OFF-AR-10000817
7206;CA-2018-137414;2022-12-31;2023-01-04;Standard Class;CM-12115;FUR-FU-10001424
7207;CA-2018-137414;2022-12-31;2023-01-04;Standard Class;CM-12115;TEC-MA-10002930
7208;CA-2017-143476;2021-12-10;2021-12-12;First Class;LC-16930;OFF-AR-10003759
7209;CA-2017-143476;2021-12-10;2021-12-12;First Class;LC-16930;OFF-PA-10001837
7210;CA-2017-143476;2021-12-10;2021-12-12;First Class;LC-16930;OFF-PA-10001667
7211;US-2017-119046;2021-08-31;2021-09-04;Standard Class;EH-13765;OFF-PA-10000246
7212;US-2017-119046;2021-08-31;2021-09-04;Standard Class;EH-13765;OFF-BI-10001078
7213;US-2017-119046;2021-08-31;2021-09-04;Standard Class;EH-13765;OFF-BI-10000138
7214;CA-2018-154949;2023-01-13;2023-01-17;Standard Class;MC-17275;OFF-LA-10002034
7215;CA-2016-103072;2020-12-26;2020-12-29;Second Class;HW-14935;OFF-AR-10000127
7216;CA-2016-103072;2020-12-26;2020-12-29;Second Class;HW-14935;OFF-PA-10003172
7217;CA-2016-150770;2020-08-01;2020-08-04;First Class;LC-16870;OFF-AR-10001246
7218;CA-2016-150770;2020-08-01;2020-08-04;First Class;LC-16870;OFF-BI-10002026
7219;CA-2016-150770;2020-08-01;2020-08-04;First Class;LC-16870;TEC-AC-10000844
7220;CA-2016-150770;2020-08-01;2020-08-04;First Class;LC-16870;OFF-BI-10001575
7221;CA-2018-154760;2022-04-09;2022-04-13;Standard Class;BP-11290;OFF-BI-10004632
7222;US-2018-104437;2022-04-27;2022-05-01;Standard Class;TG-21310;TEC-PH-10000193
7223;CA-2018-113075;2022-12-01;2022-12-05;Standard Class;MC-18100;TEC-AC-10003441
7224;CA-2017-109953;2021-10-12;2021-10-16;Standard Class;RB-19360;TEC-PH-10004093
7225;CA-2017-109953;2021-10-12;2021-10-16;Standard Class;RB-19360;OFF-AP-10002998
7226;CA-2017-109953;2021-10-12;2021-10-16;Standard Class;RB-19360;FUR-FU-10000073
7227;CA-2018-127397;2022-05-25;2022-05-29;Standard Class;ES-14080;OFF-PA-10001125
7228;CA-2018-127397;2022-05-25;2022-05-29;Standard Class;ES-14080;TEC-AC-10003033
7229;CA-2015-157546;2019-10-18;2019-10-20;First Class;RD-19720;OFF-BI-10002498
7230;CA-2015-157546;2019-10-18;2019-10-20;First Class;RD-19720;OFF-PA-10004569
7231;CA-2018-153843;2022-06-11;2022-06-13;First Class;SC-20380;OFF-BI-10002353
7232;CA-2018-153843;2022-06-11;2022-06-13;First Class;SC-20380;OFF-AP-10001564
7233;CA-2018-153843;2022-06-11;2022-06-13;First Class;SC-20380;OFF-PA-10003673
7234;CA-2017-137337;2021-06-06;2021-06-10;Standard Class;GB-14575;FUR-FU-10003347
7235;CA-2017-137337;2021-06-06;2021-06-10;Standard Class;GB-14575;OFF-PA-10001934
